TRACK_ID;POSITION_X;POSITION_Y;POSITION_T;RADIUS;MEAN_INTENSITY_CH1;MEAN_INTENSITY_CH3
73;1961.069264;792.0222449;14;32.5;97.00711642;1185.924851
73;1911.619747;699.6452032;48;32.5;144.4836322;1140.196983
73;1938.425276;698.8193166;22;32.5;109.5809849;1127.17051
73;2022.761667;891.4923528;1;32.5;73.96384856;1133.343012
73;1962.200648;930.3491733;5;32.5;79.05977797;832.3552519
73;1972.973325;751.1277982;17;32.5;103.2900655;1164.020495
73;1846.160063;729.1131521;56;32.5;153.1317962;1178.427555
73;1954.53219;717.4870532;20;32.5;106.8647879;1126.470538
73;1909.37707;688.3673813;43;32.5;138.3674922;1129.804441
73;1934.492695;692.5218003;23;32.5;111.1420438;1133.932536
73;1915.141959;704.9299136;50;32.5;146.3293481;1138.078281
73;1906.438536;710.8149108;54;32.5;151.7987475;1160.851409
73;1936.97687;908.1045273;8;32.5;85.4725306;1172.93396
73;1906.100976;673.6928182;38;32.5;131.6262454;1132.971534
73;1965.054258;943.3485444;6;32.5;81.68858525;1009.482778
73;1903.114735;670.5819221;26;32.5;114.9641332;1129.523484
73;1846.857453;729.8843984;57;32.5;153.4842015;1178.993168
73;1906.184429;668.7834819;32;32.5;124.412468;1134.305437
73;1961.650248;775.0823253;15;32.5;99.60546541;1122.338457
73;1909.992214;692.5928324;45;32.5;140.8872758;1143.097637
73;1905.847568;668.8969482;31;32.5;122.0105323;1131.582124
73;1931.030098;686.7712739;24;32.5;113.0128096;1132.576715
73;1904.608121;669.9497493;27;32.5;116.9575861;1126.905209
73;1906.896089;708.2892392;53;32.5;149.5989183;1148.748648
73;1966.06305;736.0783859;18;32.5;104.4375178;1138.605465
73;1903.984123;678.3496384;40;32.5;134.2026758;1123.54768
78;2559;903;0;32.5;48.16880159;165.5283234
78;2559;902;17;32.5;49.69598634;136.8838599
78;2559;901;42;32.5;49.97039567;137.3942499
78;2559;904;20;32.5;48.59863365;134.8664959
78;2559;903;56;32.5;50.28294905;136.0022773
78;2559;899;41;32.5;50.67549103;136.1480216
78;2559;901;25;32.5;50.22317108;136.7973242
78;2559;900;2;32.5;48.27469399;149.765158
78;2559;902;54;32.5;49.56902932;134.2963279
78;2559;904;22;32.5;49.55963564;136.0765727
78;2559;903;7;32.5;48.07031028;140.1411899
78;2559;903;57;32.5;49.08027327;135.2561913
78;2559;901;43;32.5;49.92912041;137.13692
78;2559;902;50;32.5;49.94990037;136.7216055
78;2559;902;15;32.5;48.67719898;137.5254768
78;2559;903;23;32.5;49.75377171;135.1699402
78;2559;904;13;32.5;48.15940791;135.7167663
78;2559;906;26;32.5;48.67093652;134.2106462
78;2559;903;3;32.5;47.82180473;147.9769428
78;2559;902;45;32.5;49.82949046;136.9405067
78;2559;901;38;32.5;50.08568175;136.5758611
78;2559;904;18;32.5;50.02191859;135.9450612
78;2559;902;4;32.5;47.98092798;146.9208654
78;2559;900;12;32.5;49.8146883;138.4534586
78;2559;903;32;32.5;49.73185312;136.4477654
78;2559;903;10;32.5;48.61485909;136.9242812
78;2559;903;53;32.5;50.22943353;135.2635924
78;2559;905;24;32.5;49.18673498;135.785084
78;2559;904;27;32.5;48.65015656;135.7756903
78;2559;906;9;32.5;48.24309707;137.8818673
78;2559;903;5;32.5;47.42470823;144.7156277
78;2559;905;31;32.5;49.11585539;135.5795616
78;2559;902;44;32.5;50.37944777;136.7719898
78;2559;903;19;32.5;49.69598634;135.2134927
78;2559;899;40;32.5;50.60575007;137.8670652
78;2559;904;58;32.5;49.62396812;134.6242528
78;2559;900;1;32.5;51.39339596;152.0936521
78;2559;903;33;32.5;49.14261315;135.7665813
78;2559;903;52;32.5;49.74267008;134.7301452
78;2559;906;6;32.5;46.7822374;140.8724737
78;2559;902;55;32.5;49.98320524;134.8183888
78;2559;902;21;32.5;50.51892969;137.0472531
78;2559;902;59;32.5;50.72559066;135.4526046
78;2559;904;8;32.5;47.36920011;139.4893254
78;2559;903;11;32.5;49.17107885;137.2009678
78;2559;902;35;32.5;49.45260461;135.7546257
78;2559;906;34;32.5;48.63421577;133.6939937
78;2559;904;16;32.5;48.60119556;136.8963849
78;2559;903;37;32.5;49.38941076;135.7181896
78;2559;899;14;32.5;49.68744663;136.8804441
78;2559;901;46;32.5;50.33219471;137.1847424
78;2559;902;47;32.5;50.16026188;136.9413607
78;2559;902;51;32.5;49.83660689;135.843154
78;2559;900;30;32.5;49.56048961;137.449758
78;2559;903;29;32.5;49.18445773;135.4560205
78;2559;904;28;32.5;49.74267008;135.7096499
78;2559;902;36;32.5;50.11585539;136.4611443
78;2559;903;49;32.5;49.22260176;136.5658981
78;2559;905;48;32.5;49.94591517;135.3350413
78;2559;901;39;32.5;50.05180757;136.9291204
82;604.9813815;834.2106455;15;32.5;94.30885283;981.0113863
82;602.5838631;779.5549043;32;32.5;124.0330202;1014.035582
82;426.4878691;932.4410584;0;32.5;54.98548249;767.382579
82;610.8789205;803.5730677;45;32.5;144.4901793;1005.884714
82;602.9690544;779.3451107;27;32.5;116.8021634;1009.804156
82;536.3177503;905.183291;2;32.5;59.97011102;128.2988898
82;595.0469714;843.5945062;13;32.5;90.16453174;994.2001139
82;607.4678178;787.7008162;24;32.5;111.2132081;1022.06234
82;618.9429654;819.7701084;18;32.5;100.255622;1033.805864
82;602.7411984;779.1681794;31;32.5;123.0187874;1011.54398
82;605.3394126;789.5071757;40;32.5;137.1406206;1012.860518
82;621.6448924;832.974729;53;32.5;155.8385995;1031.761457
82;594.6411623;844.7991755;12;32.5;88.36493026;1012.640763
82;609.4879869;799.8831829;44;32.5;141.3899801;1014.046399
82;534.39033;893.965548;3;32.5;58.55223456;343.3142613
82;602.6514568;779.5426565;33;32.5;126.5604896;1015.795332
82;617.4516996;814.2170827;19;32.5;102.344435;1031.694278
82;583.4488856;844.7683682;9;32.5;80.57586109;968.4304014
82;587.0980263;850.1462261;10;32.5;83.41275263;942.9914603
82;547.6476056;895.8617654;4;32.5;70.20239112;544.0500996
82;602.6787324;779.9667821;34;32.5;126.6697979;1012.702533
82;603.1920709;781.5466177;37;32.5;132.372616;1009.25306
82;620.4007599;830.5076242;52;32.5;154.1799032;1027.17051
82;626.4609488;844.2863638;58;32.5;161.5166524;1032.848278
82;602.5470492;780.1112964;35;32.5;129.6883006;1012.904925
82;560.6923273;841.9153992;6;32.5;67.85539425;554.1599772
82;614.47272;806.2527812;21;32.5;106.5519499;1025.294051
82;537.8445142;874.7092704;5;32.5;69.14147452;598.2561913
82;623.6971735;836.6026163;55;32.5;158.6976943;1032.448335
82;590.496495;833.6287898;8;32.5;78.31255337;960.4184458
82;627.4361806;845.5370781;59;32.5;163.0054085;1034.966695
82;602.5060719;778.5279036;29;32.5;119.5963564;1013.479932
82;485.941658;897.8580826;1;32.5;66.31539994;133.2271563
82;584.0678322;859.3541389;11;32.5;85.96697979;980.7779675
82;602.7921758;779.137759;30;32.5;121.0577854;1009.986052
82;602.7830764;780.1455273;36;32.5;129.2106462;1010.264446
82;619.5035308;832.4795658;16;32.5;96.65955024;1017.136635
82;603.08469;779.5979785;28;32.5;117.7048107;1014.851124
82;598.8004213;842.9214772;14;32.5;92.39197267;997.7520638
82;603.6828398;787.5496985;39;32.5;135.0930828;1014.609166
82;613.9386706;813.3178199;47;32.5;147.1343581;1017.71762
82;613.0957162;809.8053716;46;32.5;145.5695986;1020.77626
82;605.8269972;782.084544;25;32.5;112.9612866;1018.374324
82;619.6060156;827.9004854;51;32.5;152.3988044;1027.603757
82;606.1553959;792.3692057;41;32.5;137.7805295;1009.45659
82;607.3332695;794.7520552;42;32.5;138.9948762;1015.621691
82;615.4371286;816.6025307;48;32.5;148.3265016;1017
82;616.6135098;822.0047465;49;32.5;150.2949046;1022.599203
82;613.1009634;801.4496183;22;32.5;108.6305152;1030.781383
82;620.2968182;828.5472256;17;32.5;99.05009963;1038.44435
82;615.8868173;808.0355386;20;32.5;104.0526615;1023.253914
82;608.3642162;797.2352396;43;32.5;140.7671506;1012.75064
82;625.3360655;839.3790834;56;32.5;159.3367492;1027.783945
82;610.5492156;794.0969382;23;32.5;110.1565613;1023.865357
82;603.747606;784.367223;38;32.5;133.1821805;1008.613151
82;617.6380364;825.7581152;50;32.5;151.3865642;1028.537432
82;622.616074;834.3404265;54;32.5;156.7782522;1030.537148
82;625.9517094;842.3699595;57;32.5;160.5530885;1030.519499
82;604.0228764;780.0957812;26;32.5;114.7210362;1012.943638
82;594.8152959;820.1864851;7;32.5;75.1912895;777.5001423
85;2087.517354;842.3648247;15;32.5;96.6843154;1164.825505
85;2044.506278;722.0332142;27;32.5;111.3171079;1200.8924
85;2038.581012;713.8297696;31;32.5;114.0076857;1157.294335
85;2051.821624;754.717465;53;32.5;136.6589809;1176.768005
85;2064.910756;737.4973574;24;32.5;107.8294905;1197.912326
85;2038.808153;724.2516368;40;32.5;123.5266154;1118.82152
85;2108.351639;1002.025293;0;32.5;68.9185881;441.0890976
85;2037.964723;714.0218125;33;32.5;116.4799317;1159.035867
85;2105.687503;796.4739572;18;32.5;100.5704526;1232.629377
85;2042.03045;734.7768104;44;32.5;128.4372331;1155.573868
85;2038.007244;714.5707007;35;32.5;119.5787077;1170.044406
85;2089.609457;872.6547823;13;32.5;94.55650441;1186.520922
85;2050.619283;752.9775985;52;32.5;136.3142613;1176.825505
85;2103.319733;782.1458917;19;32.5;100.5380017;1155.514944
85;2038.385835;717.524689;37;32.5;121.539425;1156.366354
85;2038.059446;713.7108535;34;32.5;117.892115;1157.054085
85;2057.45028;759.4648561;58;32.5;139.0216339;1159.686308
85;2049.9589;977.835446;7;32.5;85.74352405;1261.255907
85;2079.097092;759.6376528;21;32.5;106.8144036;1258.902363
85;2029.069505;986.6447627;2;32.5;75.38941076;1218.58127
85;2054.325641;757.5303484;55;32.5;138.6846001;1181.477085
85;2057.447187;761.1043621;59;32.5;141.4409337;1175.959294
85;2097.235471;885.9200217;12;32.5;93.99914603;1194.161685
85;2042.134711;717.8758688;29;32.5;112.72616;1214.695132
85;2039.007142;713.5414361;30;32.5;114.117848;1154.545403
85;2037.970044;714.099507;36;32.5;120.3082835;1126.30743
85;2043.250776;719.3125174;28;32.5;111.7187589;1174.927412
85;2040.2826;984.6970777;3;32.5;77.17307145;1190.611728
85;2043.012451;737.5525924;46;32.5;129.8497011;1158.641332
85;2043.259608;740.5064476;47;32.5;131.3569599;1172.379163
85;2037.430987;721.3133635;39;32.5;121.8645033;1134.141475
85;2077.935361;924.0059762;10;32.5;90.43438656;1203.147737
85;2038.007036;985.9640547;4;32.5;78.30173641;1181.105038
85;2102.118446;831.3963714;16;32.5;98.65157985;1250.684031
85;2059.155944;732.8311761;25;32.5;109.2912041;1234.682323
85;2068.662233;947.4714174;9;32.5;88.09906063;1252.911187
85;2049.246429;750.2033348;51;32.5;133.5109593;1147.431255
85;2045.194425;744.9403704;49;32.5;132.3999431;1154.305152
85;2039.995476;728.5606628;41;32.5;125.2633077;1150.028466
85;2041.771655;730.9228599;42;32.5;125.6490179;1150.144036
85;2044.230458;742.3982745;48;32.5;131.0973527;1143.321947
85;2097.948736;902.7452541;11;32.5;92.20694563;1251.805864
85;2083.951123;860.2019831;14;32.5;95.22886422;1254.956447
85;2071.690344;749.83734;22;32.5;106.3771705;1230.497011
85;2029.588179;985.0689401;5;32.5;80.96982636;1147.276402
85;2056.05684;758.6156871;56;32.5;140.1428978;1191.637347
85;2053.348575;756.22424;54;32.5;136.9416453;1169.173071
85;2042.002611;732.9172322;43;32.5;126.6974096;1158.161116
85;2099.927625;776.4060579;20;32.5;104.6114432;1218.662681
85;2055.755138;986.9992137;1;32.5;80.77597495;885.4787931
85;2047.60782;747.6795658;50;32.5;134.0526615;1155.222032
85;2040.104803;986.380926;6;32.5;83.30543695;1217.803302
85;2056.977438;758.6568627;57;32.5;139.2809564;1178.758326
85;2108.072261;814.9065801;17;32.5;101.550242;1291.970396
85;2038.386963;718.798625;38;32.5;122.2914888;1148.677199
85;2067.751028;742.8309632;23;32.5;107.8183888;1225.32337
85;2058.325892;971.1740239;8;32.5;85.88471392;1231.505551
85;2046.978023;724.0082471;26;32.5;110.4434956;1205.810134
85;2038.137123;713.4022052;32;32.5;114.4318247;1139.203245
85;2042.553914;736.6664474;45;32.5;129.1485909;1172.216624
86;2001.761888;1095.416062;6;32.5;75.28693424;1380.021634
86;2014.15577;1049.077224;8;32.5;78.54711073;1471.589809
86;2001.430341;804.3284377;38;32.5;100.4785084;1413.623399
86;2011.552559;833.92793;50;32.5;108.8901224;1421.580985
86;2054.332615;887.6712209;17;32.5;87.55365784;1435.472815
86;2020.897351;845.4926906;57;32.5;112.2043837;1429.75491
86;2030.302448;823.67115;23;32.5;91.80415599;1452.368346
86;2010.742928;804.1603108;26;32.5;94.20039852;1440.799601
86;1955.117376;961.7468482;0;32.5;66.55052662;831.5325932
86;2001.785874;798.6703783;32;32.5;97.20267578;1421.736692
86;2005.82708;822.4352478;45;32.5;105.33191;1421.003985
86;2008.432007;803.7372097;27;32.5;95.12268716;1444.529462
86;2037.388145;916.637801;15;32.5;85.1912895;1339.703957
86;2001.829966;799.5720881;31;32.5;95.97865073;1425.003131
86;2027.024275;819.2777466;24;32.5;92.70538002;1460.416738
86;2015.544139;840.4973203;53;32.5;109.3968118;1414.903786
86;1956.114232;979.7003337;2;32.5;66.30315969;892.9146029
86;2001.583734;798.6791062;33;32.5;98.51636778;1425.599488
86;2001.924799;810.1943635;40;32.5;102.8260746;1407.695986
86;2051.884355;868.1118326;18;32.5;88.98519784;1452.531739
86;2004.917796;820.4289666;44;32.5;104.8047253;1412.630231
